userid,read_commentsum,likesum,click_avatarsum,forwardsum,commentsum,followsum,favoritesum,date_
143430,0,4,1,0,0,0,0,10
143444,0,2,1,1,0,0,0,10
143446,1,8,0,0,0,0,0,10
143477,2,0,0,0,0,0,0,10
143489,0,4,0,0,0,0,0,10
143500,51,1,3,0,0,0,0,10
143509,0,0,0,0,0,0,0,10
143537,0,2,15,0,0,0,0,10
143554,0,1,0,1,0,0,0,10
143576,0,0,0,2,0,0,0,10
143589,1,0,4,0,0,0,0,10
143607,0,1,0,9,0,0,0,10
143619,0,0,0,0,0,0,0,10
143621,0,0,0,9,0,0,0,10
143628,3,18,0,2,0,0,0,10
143639,0,2,1,0,0,1,0,10
143645,1,2,0,0,0,0,0,10
143656,1,8,1,0,0,1,0,10
143669,3,20,7,0,0,0,0,10
143670,3,10,0,0,0,0,1,10
143673,57,4,0,3,1,0,0,10
143684,1,4,0,0,0,0,0,10
143696,0,1,1,0,0,0,0,10
143701,0,0,0,0,0,0,3,10
143728,0,0,1,1,0,0,0,10
143729,0,18,0,7,0,0,0,10
143762,0,0,1,1,0,0,0,10
143790,1,1,0,0,0,0,0,10
143803,7,0,4,0,0,0,0,10
143808,0,6,6,0,0,1,0,10
143809,0,0,0,2,0,0,0,10
143812,1,1,18,1,0,0,0,10
143830,0,2,0,1,0,0,0,10
143836,0,6,0,0,0,0,0,10
143862,0,0,3,1,0,0,0,10
143865,9,0,3,0,0,0,0,10
143917,26,6,0,0,0,0,0,10
143925,1,1,0,0,0,0,0,10
143934,25,0,2,4,0,0,0,10
143936,0,0,1,0,0,0,0,10
143939,0,0,0,0,0,0,0,10
143956,2,0,0,0,0,0,0,10
143957,0,4,0,0,0,0,0,10
143981,3,5,0,0,0,0,0,10
143986,37,0,3,0,0,0,0,10
143987,0,1,0,0,0,0,0,10
143989,0,0,0,0,0,0,0,10
144013,0,4,0,0,0,0,0,10
144026,0,0,11,0,0,0,0,10
144051,23,4,0,0,0,0,0,10
144066,0,3,1,0,0,0,0,10
144078,21,0,2,0,0,0,0,10
144089,22,0,1,0,0,0,0,10
144096,2,4,0,0,0,0,0,10
144097,69,0,5,1,0,0,0,10
144130,0,2,1,0,0,0,0,10
144147,0,2,1,0,0,0,0,10
144162,0,4,0,2,0,0,0,10
144168,0,0,1,0,0,0,0,10
144187,0,1,0,0,0,0,0,10
144203,0,16,2,0,0,0,0,10
144208,13,8,1,0,0,0,0,10
144242,0,1,1,1,0,0,0,10
144249,1,0,0,3,0,0,2,10
144265,0,1,0,3,0,0,0,10
144284,0,0,14,0,0,0,0,10
144324,1,2,1,1,0,0,0,10
144330,0,4,0,0,0,0,0,10
144341,3,0,0,0,0,0,0,10
144342,1,15,7,0,0,0,1,10
144358,2,15,0,0,0,0,0,10
144366,0,2,1,0,0,0,0,10
144368,0,0,0,4,0,0,0,10
144380,2,9,0,1,0,0,0,10
144385,0,1,0,0,0,0,0,10
144387,0,1,0,0,0,0,0,10
144398,0,2,1,0,0,0,0,10
144407,0,0,1,0,0,0,0,10
144428,33,5,0,0,0,0,0,10
144441,3,3,1,1,0,0,0,10
144484,0,6,0,0,2,0,3,10
144491,0,1,0,0,0,0,0,10
144545,0,2,0,1,0,0,0,10
144546,0,0,0,10,0,0,0,10
144557,0,5,0,0,0,0,0,10
144574,0,2,0,0,0,0,0,10
144575,0,3,0,12,0,0,0,10
144629,51,1,0,0,0,0,0,10
144663,0,0,36,0,0,0,0,10
144669,0,0,2,0,0,0,0,10
144675,1,2,0,0,0,0,0,10
144680,5,5,43,0,0,17,0,10
144685,0,0,0,1,0,0,0,10
144691,0,0,1,0,0,0,0,10
144731,0,0,0,0,0,0,0,10
144744,0,3,0,0,0,0,0,10
144755,0,0,0,0,0,0,0,10
144775,1,0,0,0,0,0,0,10
144785,2,2,0,3,0,0,1,10
144810,0,0,2,0,0,0,0,10
144815,3,13,7,5,0,2,0,10
144837,3,9,3,0,0,0,0,10
144848,0,9,0,0,0,0,0,10
144849,0,1,3,0,0,1,0,10
144878,0,5,1,0,0,0,0,10
144905,0,0,0,0,0,0,14,10
144918,91,4,0,0,1,0,0,10
144939,2,5,0,3,0,0,0,10
144940,5,1,0,0,0,0,0,10
144974,0,1,1,1,0,0,0,10
144977,1,5,1,0,0,1,0,10
144988,0,0,0,0,0,0,0,10
145004,1,0,0,0,0,0,0,10
145023,1,1,1,0,0,0,0,10
145033,2,3,0,0,0,0,0,10
145036,0,4,0,0,0,0,0,10
145043,0,0,0,0,0,0,0,10
145111,11,0,0,0,0,0,0,10
145118,0,10,0,0,0,0,0,10
145121,0,2,0,0,0,0,0,10
145130,0,0,5,0,0,0,0,10
145137,98,0,0,0,0,0,0,10
145140,0,0,0,0,0,0,0,10
145146,0,0,0,0,0,0,0,10
145153,65,2,0,0,0,0,1,10
145158,1,11,1,5,0,1,3,10
145164,0,1,0,0,0,0,7,10
145178,11,1,5,0,0,0,0,10
145211,0,3,0,0,0,0,0,10
145237,4,3,0,2,0,0,0,10
145244,0,0,0,1,0,0,0,10
145258,0,12,1,0,0,0,0,10
145264,0,0,0,0,0,0,0,10
145265,11,0,2,0,0,0,0,10
145306,0,0,0,1,0,0,0,10
145321,0,2,0,0,0,0,0,10
145324,17,4,0,0,0,0,0,10
145329,0,0,2,0,0,0,0,10
145350,0,0,0,0,0,0,0,10
145360,1,8,0,0,0,0,0,10
145384,0,8,0,11,0,0,0,10
145407,39,42,0,0,0,0,0,10
145414,0,3,0,0,0,0,0,10
145434,0,0,0,1,0,0,0,10
145442,0,1,0,1,0,0,0,10
145451,4,1,5,0,0,0,0,10
145471,1,3,1,0,0,1,0,10
145481,0,0,0,0,0,0,0,10
145498,4,4,0,0,0,0,0,10
145534,0,6,0,43,0,0,0,10
145551,0,2,0,0,0,0,0,10
145581,0,0,1,1,0,0,0,10
145598,231,0,1,0,0,1,0,10
145636,0,6,0,0,0,0,0,10
145639,24,1,1,0,0,0,0,10
145648,0,0,0,0,0,0,0,10
145666,8,1,6,0,0,0,0,10
145688,0,15,4,0,0,0,0,10
145691,9,40,41,0,0,11,0,10
145706,7,7,0,0,0,0,0,10
145707,0,0,0,0,0,0,4,10
145708,30,1,1,0,0,0,0,10
145722,3,2,0,0,0,0,0,10
145742,0,0,2,0,0,0,0,10
145743,0,0,1,0,0,0,0,10
145760,1,0,0,0,0,0,0,10
145761,0,3,0,0,0,0,0,10
145769,1,0,2,0,0,0,0,10
145787,0,2,0,0,0,0,0,10
145788,0,3,0,0,0,0,0,10
145806,0,0,1,0,0,0,0,10
145808,0,1,0,6,0,0,1,10
145814,0,0,0,0,0,0,0,10
145828,1,0,2,0,0,0,0,10
145830,0,1,0,0,0,0,0,10
145842,29,0,2,0,0,0,0,10
145876,0,0,4,0,0,0,0,10
145878,0,1,0,0,0,0,0,10
145900,0,4,0,0,0,0,0,10
145921,107,1,6,2,0,4,0,10
145925,1,4,4,18,0,0,0,10
145933,1,0,1,0,0,0,0,10
145964,19,1,0,1,0,0,0,10
145990,0,4,0,0,0,0,0,10
145991,0,5,0,0,0,0,0,10
146029,28,0,0,1,0,0,0,10
146036,0,132,3,1,4,1,3,10
146038,6,1,0,0,0,0,1,10
146039,0,3,4,0,0,0,2,10
146040,0,5,0,1,0,0,0,10
146042,0,0,1,0,0,0,0,10
146049,0,14,0,1,0,0,0,10
146066,0,1,0,2,0,0,0,10
146078,1,5,2,1,1,0,0,10
146086,0,1,0,0,0,0,0,10
146087,0,0,0,0,0,0,0,10
146091,0,3,0,0,0,0,0,10
146092,7,3,0,0,0,0,0,10
146101,0,1,2,2,0,0,0,10
146109,0,2,1,0,0,0,2,10
146110,2,8,0,0,0,0,1,10
146136,0,3,2,0,0,0,0,10
146145,0,4,0,0,0,0,0,10
146181,0,0,0,0,0,0,0,10
146182,0,0,5,0,0,2,0,10
146209,9,2,0,7,0,0,0,10
146212,3,0,0,0,0,0,0,10
146248,0,3,0,0,0,0,0,10
146250,0,29,0,2,0,0,0,10
146279,0,0,0,0,0,0,0,10
146297,0,1,0,0,0,0,0,10
146305,0,2,0,0,0,0,0,10
146320,47,57,0,0,0,0,0,10
146349,0,1,0,0,0,0,0,10
146350,0,5,0,0,0,0,0,10
146351,6,1,2,0,0,1,0,10
146356,2,3,0,0,1,0,0,10
146361,0,57,0,1,0,0,0,10
146364,0,3,2,0,0,0,0,10
146375,0,2,0,0,0,0,0,10
146384,13,1,2,1,0,0,0,10
146393,0,2,0,0,0,0,0,10
146411,0,7,0,1,0,0,3,10
146413,0,0,0,17,0,0,0,10
146427,0,2,0,2,0,0,0,10
146437,2,16,0,0,0,0,0,10
146439,0,1,0,1,0,0,1,10
146454,0,45,0,0,0,0,0,10
146457,2,3,0,0,0,0,0,10
146458,0,5,0,0,0,0,0,10
146481,0,14,0,0,0,0,0,10
146505,1,9,0,0,0,0,0,10
146529,95,0,1,0,0,0,0,10
146541,1,1,0,5,0,0,0,10
146543,0,2,3,0,1,0,0,10
146549,0,0,2,1,0,0,0,10
146566,0,1,0,1,0,0,0,10
146571,0,5,0,0,0,0,0,10
146580,0,0,0,1,0,0,0,10
146590,81,1,7,0,0,0,0,10
146655,0,0,0,0,0,0,0,10
146657,0,3,7,0,0,1,0,10
146675,0,2,0,0,0,0,0,10
146682,11,12,3,0,0,0,0,10
146694,0,2,0,0,0,0,0,10
146739,0,9,0,0,0,0,0,10
146774,0,1,0,1,0,0,0,10
146776,1,3,0,3,0,0,0,10
146777,2,4,0,0,0,0,0,10
146778,0,1,0,0,0,0,0,10
146789,0,28,0,0,0,0,0,10
146806,0,4,0,0,0,0,0,10
146807,0,0,0,0,0,0,0,10
146813,0,0,0,0,0,0,0,10
146820,0,1,1,3,0,0,0,10
146834,14,3,2,0,0,0,0,10
146840,0,1,0,0,0,0,0,10
146842,0,0,2,0,0,1,0,10
146844,0,1,0,0,0,0,0,10
146867,0,0,0,0,0,0,0,10
146872,1,21,0,0,0,0,0,10
146873,1,2,6,0,0,0,0,10
146882,6,1,2,1,0,0,0,10
146883,0,6,0,1,0,0,0,10
146886,0,1,0,1,0,0,0,10
146923,0,0,0,15,0,0,0,10
146928,1,4,1,0,0,0,0,10
146930,121,15,2,0,0,0,0,10
146932,0,5,0,0,0,0,0,10
146933,0,0,1,0,0,0,0,10
146945,0,1,0,0,0,0,0,10
146951,0,0,7,0,0,0,0,10
146952,1,3,15,0,0,0,0,10
146977,0,12,1,0,0,0,0,10
146979,80,1,7,1,0,2,0,10
146984,4,2,0,0,1,0,0,10
147012,0,6,1,1,0,0,0,10
147013,17,0,3,0,0,0,0,10
147022,0,1,1,2,0,0,0,10
147025,0,2,4,0,0,0,0,10
147040,7,1,2,3,0,0,0,10
147053,10,4,1,0,0,0,0,10
147091,0,0,3,0,0,0,0,10
147110,43,3,3,0,0,0,0,10
147123,0,0,0,0,0,0,4,10
147136,0,0,10,0,0,6,0,10
147189,0,0,1,0,0,0,2,10
147190,0,0,0,0,0,0,0,10
147191,1,0,0,0,0,0,0,10
147203,0,1,0,0,0,0,0,10
147208,0,0,0,1,0,0,0,10
147232,0,1,0,0,0,0,0,10
147258,0,3,1,0,0,0,0,10
147259,0,0,0,0,0,0,7,10
147298,2,0,2,0,0,0,0,10
147302,0,12,2,0,0,0,0,10
147333,3,3,4,5,0,0,0,10
147339,0,0,0,1,0,0,0,10
147396,1,3,0,0,0,0,0,10
147398,0,0,0,4,0,0,0,10
147401,1,21,0,0,0,0,0,10
147407,10,18,1,0,0,0,0,10
147428,24,2,0,1,0,0,0,10
147432,0,0,0,33,0,0,0,10
147450,2,18,0,0,0,0,0,10
147466,0,35,0,0,0,0,0,10
147494,0,12,0,0,0,0,0,10
147499,1,0,0,0,0,0,0,10
147504,62,0,7,0,0,0,0,10
147519,0,1,1,0,0,0,0,10
147526,0,79,0,0,4,0,0,10
147530,0,0,0,0,0,0,0,10
147559,2,0,2,0,0,0,0,10
147568,0,4,0,0,0,0,3,10
147571,1,3,1,0,0,0,0,10
147582,2,3,0,0,0,0,0,10
147589,45,56,1,1,0,0,0,10
147596,0,2,0,0,0,0,0,10
147616,0,1,2,1,0,0,0,10
147619,0,24,4,0,0,1,0,10
147645,0,0,3,0,0,0,0,10
147647,1,0,1,0,0,0,0,10
147657,0,0,0,0,0,0,0,10
147711,2,8,0,0,0,0,0,10
147714,1,0,0,0,0,0,0,10
147722,0,0,0,0,0,0,0,10
147729,4,0,1,0,0,0,0,10
147740,0,0,2,3,0,0,0,10
147770,32,5,1,0,0,0,0,10
147788,0,1,0,0,0,0,0,10
147799,0,1,0,0,0,0,0,10
147814,3,5,0,0,0,0,0,10
147822,4,2,0,0,0,0,0,10
147824,4,0,0,0,0,0,0,10
147869,0,7,1,0,0,0,0,10
147907,12,2,0,0,1,0,0,10
147912,0,3,0,0,0,0,0,10
147930,0,1,0,4,0,0,0,10
147938,0,0,2,1,0,0,0,10
147944,132,6,1,0,0,1,0,10
147955,77,1,5,0,0,0,0,10
147963,0,0,0,0,0,0,0,10
147977,2,3,1,0,0,0,0,10
148019,1,2,0,1,0,0,0,10
148027,71,6,0,0,0,0,0,10
148038,1,0,2,0,0,0,0,10
148047,0,3,0,0,0,0,0,10
148051,0,2,4,1,0,0,0,10
148057,0,0,2,0,0,0,0,10
148067,1,1,0,0,0,0,0,10
148074,0,1,0,0,0,0,5,10
148085,0,13,2,0,0,0,0,10
148093,0,8,0,1,0,0,0,10
148105,0,1,0,0,0,0,0,10
148116,0,2,6,0,0,0,0,10
148151,0,4,0,0,0,0,0,10
148153,0,8,0,0,0,0,0,10
148155,0,0,6,0,0,0,0,10
148162,0,1,0,0,0,0,0,10
148176,0,0,2,0,0,0,0,10
148178,3,0,0,0,0,0,0,10
148188,0,0,5,0,0,3,0,10
148190,0,2,2,0,0,1,0,10
148197,0,0,0,0,0,0,2,10
148202,0,1,6,0,0,0,0,10
148207,0,4,1,0,0,0,0,10
148247,2,1,0,0,0,0,0,10
148276,0,0,2,0,0,2,0,10
148283,0,4,0,0,0,0,0,10
148289,0,5,0,0,0,0,0,10
148295,0,4,0,0,0,0,0,10
148303,0,1,0,2,0,0,0,10
148325,0,1,0,7,0,0,0,10
148363,0,0,0,5,0,0,0,10
148381,3,0,2,0,0,0,0,10
148386,10,13,0,0,0,0,0,10
148409,4,1,4,0,0,0,0,10
148414,2,2,0,0,0,0,0,10
148421,0,6,0,0,0,0,0,10
148441,0,0,0,0,0,0,0,10
148447,1,1,5,1,0,0,0,10
148448,0,0,0,0,0,0,0,10
148451,0,2,2,1,0,0,0,10
148457,1,3,0,0,0,0,0,10
148472,12,3,0,0,0,0,0,10
148482,0,3,1,0,0,0,0,10
148497,0,0,3,0,0,1,0,10
148499,0,31,0,0,0,0,0,10
148509,0,1,0,0,0,0,0,10
148522,0,1,1,1,0,0,0,10
148541,0,1,0,0,0,0,0,10
148542,0,0,2,0,0,0,0,10
148544,0,0,3,1,0,0,0,10
148548,0,0,2,4,0,1,0,10
148551,0,1,2,0,0,0,0,10
148553,0,14,0,0,0,0,0,10
148562,0,2,0,0,0,0,0,10
148590,3,2,1,0,0,0,0,10
148594,4,2,1,0,0,0,0,10
148597,1,0,1,0,0,0,0,10
148600,0,2,3,0,0,0,0,10
148607,2,0,0,0,0,0,0,10
148625,0,8,1,0,0,0,0,10
148626,92,88,3,1,0,0,0,10
148636,0,0,6,0,0,0,2,10
148671,0,0,1,2,0,0,0,10
148682,0,1,2,0,0,0,0,10
148713,0,4,0,2,0,0,0,10
148718,16,8,0,0,0,0,0,10
148721,24,0,0,0,0,0,0,10
148754,0,3,0,0,0,0,0,10
148759,1,10,0,0,0,0,2,10
148764,0,0,0,0,0,0,0,10
148771,0,3,0,0,0,0,0,10
148781,0,2,0,0,0,0,0,10
148783,0,2,0,0,0,0,0,10
148787,1,5,2,0,0,0,0,10
148822,21,6,1,0,0,0,0,10
148836,7,3,0,1,0,0,0,10
148858,5,1,1,0,0,0,0,10
148869,101,9,0,0,2,0,0,10
148903,4,0,0,0,0,0,0,10
148919,13,3,1,0,0,1,0,10
148925,76,24,0,1,0,0,0,10
148926,0,10,0,1,0,0,0,10
148932,0,29,0,0,0,0,0,10
148947,0,0,1,2,0,0,0,10
148959,1,3,0,6,0,0,0,10
148967,0,8,0,0,0,0,0,10
148973,4,3,1,0,0,0,0,10
148974,0,1,0,0,0,0,0,10
148975,0,3,0,0,0,0,0,10
149001,1,1,0,2,0,0,0,10
149012,0,5,0,0,0,0,0,10
149018,0,0,1,1,0,1,7,10
149052,0,1,0,0,0,0,0,10
149081,2,4,0,0,0,0,0,10
149088,7,3,6,0,0,0,2,10
149107,7,0,0,0,0,0,0,10
149110,2,13,1,0,0,0,0,10
149122,0,2,0,3,0,0,0,10
149135,0,0,2,4,1,1,0,10
149136,1,63,0,0,0,0,0,10
149142,0,2,2,0,0,0,0,10
149157,0,6,1,3,0,0,0,10
149162,21,5,0,0,0,0,0,10
149185,0,1,1,0,0,1,0,10
149190,1,0,0,0,0,0,0,10
149198,0,4,3,1,0,1,0,10
149214,0,20,0,0,0,0,0,10
149233,1,0,1,0,0,0,0,10
149236,0,0,1,0,0,0,0,10
149238,0,0,0,0,0,0,0,10
149240,1,3,1,0,0,0,0,10
149242,0,0,0,0,0,0,0,10
149247,3,1,0,0,0,0,0,10
149258,2,6,0,0,0,0,0,10
149266,0,0,1,0,0,0,0,10
149289,0,2,0,1,0,0,0,10
149306,0,3,0,0,0,0,0,10
149332,0,2,0,0,0,0,0,10
149336,0,0,0,7,0,0,0,10
149345,0,1,0,0,0,0,0,10
149369,0,3,0,0,0,0,0,10
149387,0,0,0,0,0,0,0,10
149389,0,174,1,1,119,1,0,10
149390,0,1,1,0,0,0,0,10
149397,0,1,0,0,0,0,0,10
149399,1,2,1,0,0,0,0,10
149413,0,1,1,0,0,0,0,10
149414,0,0,0,0,0,0,0,10
149418,0,1,4,0,0,0,3,10
149432,0,0,0,0,0,0,0,10
149434,0,0,3,0,0,0,0,10
149452,3,4,0,0,0,0,0,10
149483,0,4,0,0,0,0,0,10
149502,0,0,0,3,0,0,0,10
149504,0,2,1,0,0,0,0,10
149508,0,0,0,1,0,0,0,10
149529,0,0,2,0,0,0,0,10
149533,0,1,0,0,0,0,0,10
149546,0,0,0,4,0,0,0,10
149564,19,5,0,2,0,0,0,10
149566,0,1,2,0,0,0,0,10
149572,0,1,2,1,0,0,0,10
149575,11,8,0,0,0,0,0,10
149591,0,7,0,2,0,0,0,10
149615,0,0,1,0,0,0,0,10
149616,2,1,5,0,0,0,0,10
149672,0,4,1,4,0,0,0,10
149722,0,2,1,0,0,0,0,10
149724,0,3,0,0,0,0,0,10
149732,0,39,0,0,0,0,0,10
149736,1,1,0,0,0,0,0,10
149741,0,0,4,0,0,0,1,10
149745,3,0,0,0,0,0,0,10
149750,0,8,0,8,0,0,0,10
149759,0,0,3,0,0,1,0,10
149772,0,6,1,0,0,0,0,10
149776,44,0,3,0,0,0,0,10
149788,6,6,0,0,0,0,0,10
149789,1,0,1,0,0,0,0,10
149805,0,0,0,0,0,0,0,10
149821,68,17,0,0,0,0,0,10
149863,10,9,0,0,0,0,0,10
149873,3,2,13,0,0,0,0,10
149878,0,26,0,1,0,0,0,10
149887,0,2,0,0,0,0,17,10
149914,4,0,6,0,0,0,0,10
149920,1,0,0,0,0,0,0,10
149931,0,6,1,1,0,1,0,10
149944,0,0,0,0,0,0,0,10
149952,7,6,0,0,0,0,0,10
149960,1,14,0,0,0,0,0,10
149961,0,1,0,10,0,0,0,10
149973,0,11,0,1,0,1,1,10
149978,0,0,0,15,0,0,0,10
149980,0,1,0,0,0,0,0,10
150000,112,16,1,0,0,0,0,10
150001,2,4,0,3,0,0,0,10
150006,0,1,1,0,0,0,0,10
150026,0,0,1,1,0,0,0,10
150031,0,3,0,0,0,0,1,10
150040,0,0,0,3,0,0,0,10
150041,0,1,0,2,0,0,0,10
150045,1,5,2,2,0,0,0,10
150050,0,7,0,0,0,0,0,10
150078,0,1,6,3,0,0,0,10
150082,4,0,5,0,0,0,0,10
150084,0,0,0,2,0,0,0,10
150094,1,0,0,0,0,0,0,10
150143,1,0,8,0,0,0,0,10
150151,1,0,5,0,0,0,0,10
150153,17,9,0,3,0,0,0,10
150163,0,0,0,3,0,0,0,10
150201,6,18,4,6,0,2,0,10
150240,3,0,0,0,0,0,0,10
150245,0,4,2,0,0,0,0,10
150262,0,3,4,0,0,0,0,10
150276,0,1,0,1,2,0,0,10
150285,0,7,0,0,0,0,0,10
150303,4,15,16,4,0,0,0,10
150351,16,0,5,0,0,0,0,10
150353,0,4,1,0,0,0,0,10
150370,0,1,0,0,0,0,0,10
150402,4,0,4,0,0,3,0,10
150417,3,1,6,4,0,0,0,10
150423,0,0,0,0,0,0,0,10
150454,1,2,1,12,0,0,0,10
150460,0,2,1,0,0,0,0,10
150461,0,10,0,0,0,0,0,10
150471,1,1,1,0,0,0,0,10
150475,0,1,0,6,0,0,2,10
150512,12,19,0,2,0,0,0,10
150542,10,6,0,0,0,0,0,10
150546,20,0,1,0,0,0,0,10
150553,0,3,1,0,0,0,0,10
150555,0,0,3,0,0,1,1,10
150560,0,0,0,0,0,0,3,10
150569,0,0,0,0,0,0,0,10
150571,1,0,0,0,0,0,0,10
150583,0,4,0,0,0,0,0,10
150625,0,0,0,0,0,0,0,10
150640,0,1,3,0,0,0,0,10
150669,0,0,0,1,0,0,0,10
150714,0,0,1,1,0,0,0,10
150741,0,1,0,0,0,1,0,10
150762,0,4,1,0,0,0,0,10
150774,0,1,0,0,0,0,0,10
150780,0,2,0,0,0,0,0,10
150796,0,1,1,0,0,1,0,10
150800,7,5,4,0,0,1,0,10
150801,2,20,0,0,0,0,0,10
150805,6,6,4,0,0,0,0,10
150814,0,0,0,0,0,0,0,10
150820,0,0,1,0,0,0,0,10
150823,0,6,3,0,0,0,0,10
150826,0,3,0,0,0,0,0,10
150833,4,15,1,0,0,0,0,10
150840,7,0,6,0,0,1,0,10
150841,0,1,0,1,0,0,0,10
150855,0,6,0,0,0,0,0,10
150873,4,1,1,0,0,0,0,10
150876,0,45,0,4,0,0,0,10
150899,0,0,10,3,0,0,0,10
150916,0,3,0,0,0,0,0,10
150923,1,1,9,0,0,0,0,10
150933,0,0,1,0,0,0,0,10
150938,0,0,0,1,0,0,0,10
150979,2,23,1,11,0,1,0,10
150982,34,1,2,0,0,0,0,10
150992,18,18,0,1,1,0,0,10
151000,0,0,22,0,0,0,0,10
151004,52,11,1,0,1,0,0,10
151017,0,0,0,1,0,0,0,10
151071,0,5,0,2,0,0,0,10
151076,0,0,0,0,0,0,0,10
151078,5,3,0,0,0,0,0,10
151095,0,3,0,2,0,0,0,10
151096,5,4,0,0,0,0,0,10
151098,3,19,0,0,0,0,0,10
151115,0,0,1,1,0,0,0,10
151120,0,2,1,0,0,0,0,10
151121,0,5,13,0,0,8,0,10
151176,0,1,0,0,0,0,0,10
151187,0,2,1,0,0,0,0,10
151188,28,22,1,0,0,1,0,10
151193,3,81,0,10,0,0,0,10
151194,0,1,2,8,0,0,0,10
151214,0,0,0,0,0,0,0,10
151229,0,65,0,1,1,0,0,10
151231,0,1,0,0,0,0,0,10
151260,8,0,0,0,0,0,0,10
151293,2,4,0,0,0,0,4,10
151299,0,1,0,0,0,0,0,10
151304,0,1,0,0,0,0,1,10
151317,0,2,2,0,0,0,0,10
151359,3,3,0,0,0,0,0,10
151369,0,1,3,0,0,0,0,10
151391,0,12,0,0,0,0,0,10
151392,0,4,0,1,0,0,0,10
151394,38,5,1,0,0,0,0,10
151400,0,7,1,1,0,0,0,10
151407,0,0,11,2,0,0,0,10
151444,0,7,3,0,0,2,0,10
151455,6,3,0,0,1,0,0,10
151458,1,3,1,0,0,1,0,10
151464,0,2,1,0,0,0,0,10
151467,0,0,1,0,0,0,0,10
151499,6,3,1,0,0,0,0,10
151507,8,1,0,1,0,0,2,10
151520,21,14,0,0,0,0,0,10
151558,4,7,0,35,0,0,14,10
151569,0,0,0,2,0,0,0,10
151572,6,0,0,0,0,0,0,10
151574,2,0,1,0,0,0,0,10
151577,4,4,0,0,0,0,0,10
151586,1,0,0,0,0,0,0,10
151590,1,3,1,0,0,0,0,10
151592,0,2,0,0,0,0,0,10
151593,8,18,3,1,0,1,0,10
151598,0,4,0,0,0,0,0,10
151610,0,8,5,0,0,4,0,10
151650,0,1,0,0,0,0,0,10
151662,0,0,0,3,0,0,0,10
151664,2,0,0,3,0,0,0,10
151669,0,0,0,0,0,0,0,10
151681,0,3,1,0,0,0,0,10
151693,0,9,0,2,0,0,0,10
151706,0,1,5,0,0,0,0,10
151720,0,2,0,0,0,0,0,10
151729,25,6,0,0,0,0,0,10
151764,0,0,0,0,0,0,0,10
151770,2,1,0,0,0,0,0,10
151780,0,0,0,13,0,0,1,10
151786,0,14,4,2,2,0,0,10
151800,0,0,0,0,0,0,0,10
151814,0,10,0,0,0,0,0,10
151823,1,0,0,0,0,0,0,10
151826,0,1,0,0,0,0,0,10
151832,0,0,3,0,0,0,0,10
151844,0,0,1,0,0,0,0,10
151854,2,2,0,0,0,0,0,10
151870,0,0,0,1,0,0,0,10
151879,41,1,3,0,2,0,0,10
151911,0,0,0,0,0,0,1,10
151917,8,6,0,0,0,0,0,10
151926,0,0,17,0,0,1,0,10
151927,1,1,0,0,0,0,0,10
151937,59,0,0,0,0,0,0,10
151945,0,1,1,0,0,0,0,10
151947,79,1,1,1,1,0,0,10
151952,24,24,2,4,1,0,0,10
151957,0,2,1,0,0,0,0,10
151995,4,3,1,0,0,0,0,10
152017,0,0,2,0,0,0,0,10
152028,14,1,0,2,0,0,0,10
152034,0,15,1,0,0,0,0,10
152058,0,0,0,1,0,0,0,10
152080,1,0,0,0,0,0,0,10
152116,2,1,2,0,0,0,0,10
152117,16,0,1,0,0,0,1,10
152139,13,84,2,14,0,0,0,10
152162,0,2,0,0,0,0,0,10
152193,13,8,1,0,0,0,0,10
152208,0,0,0,0,0,0,0,10
152212,0,1,0,0,0,0,0,10
152216,8,11,0,0,0,0,0,10
152293,15,3,1,0,0,0,0,10
152302,52,0,1,0,0,0,0,10
152325,0,5,1,0,0,0,0,10
152344,0,1,2,4,0,0,0,10
152350,0,81,0,2,0,0,0,10
152368,0,0,0,0,0,0,0,10
152391,0,1,2,0,0,0,0,10
152448,4,5,0,0,0,0,0,10
152473,0,12,0,0,1,0,0,10
152475,4,0,0,0,0,0,1,10
152506,3,0,0,0,0,0,0,10
152512,10,1,3,0,0,0,0,10
152528,0,0,3,0,0,1,0,10
152531,0,1,3,0,0,0,0,10
152535,3,0,3,0,0,0,0,10
152555,5,3,0,0,0,0,0,10
152562,0,24,0,0,0,0,0,10
152573,135,5,9,0,0,0,0,10
152576,0,0,4,0,0,0,0,10
152581,159,0,11,0,0,0,0,10
152597,0,3,0,0,0,0,0,10
152598,89,0,0,0,0,0,0,10
152600,14,15,1,0,0,0,0,10
152613,0,0,3,0,0,1,0,10
152635,13,19,4,1,0,1,0,10
152667,0,4,0,0,0,0,0,10
152686,0,0,0,0,0,0,0,10
152702,0,0,0,0,0,0,0,10
152716,0,0,0,0,0,0,0,10
152762,1,2,2,0,0,0,0,10
152767,0,1,9,0,0,0,0,10
152788,0,0,4,0,0,0,4,10
152798,0,2,0,0,0,0,0,10
152815,0,1,0,0,0,0,0,10
152829,0,0,2,0,0,0,0,10
152831,0,0,0,0,0,0,0,10
152836,7,6,0,0,7,0,0,10
152842,0,0,0,0,0,0,0,10
152893,1,0,7,0,0,0,0,10
152905,0,1,3,0,0,0,0,10
152909,1,0,0,0,0,0,0,10
152935,32,69,0,0,0,1,0,10
152937,2,2,1,0,0,0,0,10
152971,0,4,0,0,0,0,0,10
152994,1,2,1,0,0,0,0,10
152995,0,0,10,2,0,0,0,10
